conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,92944E+18;Mon Jun 02 07:33:12 +0000 2025;0;Tapi kita punya sound horeg (dengan nada datar);1,92944E+18;;;in;;0;0;0;https://x.com/undefined/status/1929441151607623983;1,24353E+18;
1,92871E+18;Mon Jun 02 02:44:18 +0000 2025;0;@Jingyvi KENAPA KAYAK SUPORTER SOUND HOREG GITU.;1,92937E+18;;ZhangJinngyi;in;;0;1;0;https://x.com/undefined/status/1929368448687071636;9,80493E+17;
1,92898E+18;Mon Jun 02 02:21:56 +0000 2025;1;@chanchanpuri @MuhammadTuhasan kayaknya emang masa puber juga yaaa kak aamiin semoga lambat laun makin dewasa makin wise dan open minded. tidak ikutan joget sound horeg ;1,92936E+18;;chanchanpuri;in;;0;1;0;https://x.com/undefined/status/1929362819650375858;1,36154E+18;
1,92934E+18;Mon Jun 02 02:18:34 +0000 2025;0;@skinnylube aku bawa sound horeg kedepan kostanmu ya;1,92936E+18;;skinnylube;in;;0;0;0;https://x.com/undefined/status/1929361969930232246;1,38815E+18;
1,92934E+18;Mon Jun 02 02:10:12 +0000 2025;0;@eartsboo loh orang nikahnya di venue gaada sound horeg ;1,92936E+18;;eartsboo;in;;0;1;0;https://x.com/undefined/status/1929359864469279099;1,49424E+18;
1,92934E+18;Mon Jun 02 02:08:14 +0000 2025;0;@jungngels mau pakek toak? atau ku bawain sound horeg?;1,92936E+18;;jungngels;in;;0;1;0;https://x.com/undefined/status/1929359370070188151;1,49452E+18;
1,929E+18;Mon Jun 02 02:02:52 +0000 2025;0;@RWWReborn suarane ngalahi sound horeg jatim min;1,92936E+18;;RWWReborn;in;;0;0;0;https://x.com/undefined/status/1929358021869621708;617833581;
1,92935E+18;Mon Jun 02 01:58:51 +0000 2025;381;@hayazakitwt Tapi kalo dipikir2 lagi lomba sound horeg juga canggih cuma ketutup kontroversinya ya;1,92936E+18;;hayazakitwt;in;;1;6;6;https://x.com/undefined/status/1929357010493194671;1,03079E+18;
1,92845E+18;Mon Jun 02 01:44:55 +0000 2025;0;@DarkLoxrd Wkakwkawk sound horeg udah ditahap gamau kalah sm Nyi Roro Kidul https://t.co/ZFYpaLLo2Y;1,92935E+18;https://pbs.twimg.com/media/GsZwyO9bUAAquBw.jpg;DarkLoxrd;in;;0;1;0;https://x.com/undefined/status/1929353501286572519;1,82657E+18;
1,92934E+18;Mon Jun 02 00:44:50 +0000 2025;0;@mimilkylatte sakno kuping e ara penuh dg sound horeg;1,92934E+18;;mimilkylatte;in;;0;1;0;https://x.com/undefined/status/1929338382154408425;1,28464E+18;
1,92933E+18;Mon Jun 02 00:26:01 +0000 2025;1;Satu persatu ketidak manfaatan sound horeg mulai diperlihatkan tapi penikmat tetap denial wkwkw;1,92933E+18;;;in;;0;0;0;https://x.com/undefined/status/1929333645841748196;1,3359E+18;
1,9288E+18;Mon Jun 02 00:22:35 +0000 2025;0;@kenhans03 Sebetulnya sound horeg itu diperuntukkan untuk orang2 budek Supaya sembuh dari budeknya;1,92933E+18;;kenhans03;in;;0;0;0;https://x.com/undefined/status/1929332782649537022;1,60513E+18;
1,92918E+18;Mon Jun 02 00:21:34 +0000 2025;479;@huhhh192 Di papua gada sound horeg yang udik khas penduduk jahiliyah;1,92933E+18;;huhhh192;in;;1;1;6;https://x.com/undefined/status/1929332525819896045;1,82616E+18;
1,9292E+18;Sun Jun 01 23:44:13 +0000 2025;0;@brookenmonk Kalau diganti pakai speaker sound horeg apakah bisa jadi lebih lancar kak? *bertanya dengan nada halus tanpa ada maksud menghina.;1,92932E+18;;brookenmonk;in;;0;1;0;https://x.com/undefined/status/1929323127370100805;1,84535E+18;
1,92848E+18;Sun Jun 01 23:31:43 +0000 2025;1;@iyaadarius @WithOneWithYou @mchairu_ lu cari aja di google dampak dari orang2 yg bikin sound horeg masa gitu aja ga paham lu ;1,92932E+18;;iyaadarius;in;;0;0;0;https://x.com/undefined/status/1929319981977608485;1,59974E+18;
